GVIL_CODE,VILLAGE_NM,DIST_NAME,DISTRICT_CODE,PS_NAME,BLOCK_CODE,GP_NAME,GP_CODE
9842,narsinghpura,baran,128,chhabra,812804,dilod,812804070
2952,kanthariya,chittor,,bhadesar,,rewaliya khurd,
39810,ghodach,udaipur,130,bargaon,813001,kadmal,813001130
39812,changeri,udaipur,,mavli,,,
39814,lolera ka gurha,rajsamand,,khamnor,,shishvi,
39815,rampuriya,rajsamand,,khamnor,,shishvi,
39809,rai,pali,118,bali,811801,bheemana,811801090
20361,janvi,jalore,,sanchore,,janvi,
39818,nai ka dhana,udaipur,,mavli,,bariyar,
39817,lauseeng,udaipur,130,bargaon,813001,kadmal,813001130
39813,tarpal,udaipur,,gogunda,,punawali,
39816,danta,chittor,,bhopalsagar,,babrana,
39811,rampuriya,chittor,,kapasan,,hathiyana,
39778,dabarwas,chittor,,bhainsrorgarh,,barkhera,
20375,tejawas,jalore,116,raniwara,811606,akhrad,811606020
9852,gul kheri,jhalawar,129,khanpur,812906,bhagwan pura,812906060
39822,basani kalan,udaipur,,mavli,,,
39823,joona gurha,rajsamand,,khamnor,,nedach,
39821,ranawaton ka gurha,udaipur,,gogunda,,punawali,
20378,gajapura 1/3,sirohi,117,sirohi,811705,haliwara,811705090
39820,sivariyon ka chora,udaipur,,gogunda,,cheetarawas,
1420,gilund,chittor,,chittaurgarh,,ghatiyawali,
39784,amlat,chittor,,bhainsrorgarh,,mandesara,
9853,khata kheri,jhalawar,129,khanpur,812906,bhagwan pura,812906060
39824,bhagwanpura,chittor,,kapasan,,roopa heri,
20374,jalera khurd,jalore,116,raniwara,811606,mera,811606260
9845,hani hera,baran,128,atru,812802,dara,812802100
9857,sarola bhankya kheri,kota,127,sangod,812704,amrit kua,812704010
39827,rathujana,rajsamand,,khamnor,,shishvi,
1421,barodiya,chittor,,chittaurgarh,,,
9870,sandya kheri,kota,127,khairabad,812702,ghatoli,812702100
39828,roliya,chittor,,kapasan,,roliya,
39829,shivwata,chittor,,bhopalsagar,,babrana,
2953,roopa kheri,chittor,,bhadesar,,kanthariya,
39798,ogadiya,chittor,,bhainsrorgarh,,rajpura,
39833,nangaji ka gurha,udaipur,,gogunda,,tarpal,
9851,banpur,baran,128,atru,812802,bamori,812802060
9856,bilasara,baran,128,atru,812802,kanotiya,812802150
2954,sagwariya,chittor,,bhadesar,,kanthariya,
9850,phattu kheri,baran,128,atru,812802,barlan,812802070
39836,ajan khera,udaipur,,mavli,,,
39834,ramthali,chittor,,kapasan,,hathiyana,
39837,patoliya,chittor,,bhopalsagar,,kankarwa,
39838,mund katiya,chittor,,bhopalsagar,,kankarwa,
2955,jeetawal,chittor,,chittaurgarh,,deori,
1422,rawat ka talab,chittor,,chittaurgarh,,,
9865,madariya,kota,127,sangod,812704,basyaheri,812704050
39794,gilota,chittor,,bhainsrorgarh,,eklingpura,
20390,rajpura khera,sirohi,117,sirohi,811705,sindrath,811705290
20382,doodhwat,jalore,116,raniwara,811606,mera,811606260
9858,katawar,baran,128,atru,812802,katawar,812802160
9868,dhoolet,kota,127,sangod,812704,basyaheri,812704050
39805,banda,chittor,,bhainsrorgarh,,barkhera,
20384,kotra,jalore,116,raniwara,811606,akhrad,811606020
39842,chalwa,udaipur,,gogunda,,nandeshma,
39850,sodawas,rajsamand,,khamnor,,shishvi,
39806,thah ka khera,chittor,,bhainsrorgarh,,mandesara,
9849,dilod,baran,128,chhabra,812804,dilod,812804070
9867,samad kheri,kota,127,sangod,812704,basyaheri,812704050
39848,suthar madra,udaipur,,gogunda,,nandeshma,
2956,beelora,chittor,,chittaurgarh,,sahnawa,
20383,pal,jalore,116,raniwara,811606,jalera khurd,811606170
39849,uchnar khurd,chittor,,kapasan,,roopa heri,
39845,jalora,udaipur,,kotra,,mewaron ka math,
39846,surpuri,chittor,,bhadesar,,rewaliya khurd,
2957,pachtoli,chittor,,chittaurgarh,,sahnawa,
39839,nandiya,sirohi,117,pindwara,811702,telpur,811702290
39852,bor ka kuwan,udaipur,,mavli,,bariyar,
39853,ladani,udaipur,,mavli,,basani kalan,
2958,dautri,chittor,,bhadesar,,rewaliya khurd,
9864,bhagwan pura,jhalawar,,khanpur,,bohra,
39854,chheepala,udaipur,130,bargaon,813001,bhootala,813001060
39825,agra,chittor,,bhainsrorgarh,,rajpura,
9859,ummedganj,baran,128,atru,812802,antana,812802010
2959,panch deola,chittor,,chittaurgarh,,deori,
9862,narayanpura,baran,128,atru,812802,katawar,812802160
20388,fatapura,jalore,116,raniwara,811606,akhrad,811606020
9866,kanwarpura mandwalan,jhalawar,,khanpur,,bohra,
39857,gudli,rajsamand,,khamnor,,negdiya,
39847,jhankar,sirohi,117,pindwara,811702,jhadoli,811702130
1423,palchha,chittor,,chittaurgarh,,,
39855,undayala,chittor,,bhadesar,,rewaliya khurd,
39858,dangi khera @ fatehpura,udaipur,,mavli,,lohara,
9861,kharkhada ramlothan,baran,128,atru,812802,bamori,812802060
9855,kherli gaddiyan,baran,128,chhabra,812804,dilod,812804070
39851,pindwara (rural),sirohi,117,pindwara,811702,amli,811702030
9854,sangora,baran,128,chhabra,812804,dilod,812804070
9880,kherli,kota,127,khairabad,812702,ghatoli,812702100
1424,siyalkund,chittor,,chittaurgarh,,,
39860,rathana,udaipur,,mavli,,bariyar,
39859,gadliya,udaipur,,kotra,,mewaron ka math,
9863,baldeopura,baran,128,atru,812802,katawar,812802160
9882,bhatwara,kota,127,khairabad,812702,pipalda,812702280
20387,sewara,jalore,,raniwara,,kotra,
39863,was,udaipur,,bargaon,,lauseeng,
39865,bhoomaliyon ka gurha,rajsamand,,khamnor,,nedach,
39866,bor ka kua,rajsamand,,khamnor,,nedach,
1425,chamanpura,chittor,,chittaurgarh,,,
39861,jakar khera,chittor,,kapasan,,roliya,
20377,kesoori,jalore,,sanchore,,janvi,
39867,palana khurd,udaipur,,mavli,,mahura,
39864,semtal,udaipur,130,gogunda,813004,rawliya khurd,813004230
39862,gumanpura,chittor,,kapasan,,roopa heri,
39841,arniya,chittor,,bhainsrorgarh,,rajpura,
20380,dadoosan,jalore,,sanchore,,hadecha,
39869,barwaliya,rajsamand,,khamnor,,negdiya,
9875,kishanpura,kota,127,sangod,812704,basyaheri,812704050
20373,mailabas charnan,jalore,,sanchore,,surachand,
9874,koloo kheri,jhalawar,129,khanpur,812906,bhagwan pura,812906060
39870,baldiyon ka kera,chittor,,bhopalsagar,,bhoopal nagar,
2960,wazeer ganj,chittor,,bhadesar,,sukhwara,
39868,peepaldari,udaipur,,kotra,,mewaron ka math,
20369,sata,barmer,,chohtan,,tarla,
39819,alod,kota,,khairabad,,khera rudhda,
20381,bagsari,jalore,,sanchore,,janvi,
39835,anandpura,chittor,,bhainsrorgarh,,rajpura,
39871,ter ka bhilwara,udaipur,,bargaon,,lauseeng,
39830,charmi,chittor,,bhainsrorgarh,,barkhera,
39832,goyat,chittor,,bhainsrorgarh,,mandesara,
2961,meenonka kanthariya,chittor,,chittaurgarh,,semaliya,
39872,bhootala,udaipur,,bargaon,,lauseeng,
9885,kotri,kota,,khairabad,,kherli,
39876,ghati ka math,rajsamand,,khamnor,,nedach,
39877,gandoli khera,udaipur,,mavli,,lohara,
39874,berki bhagal,udaipur,,gogunda,,nandeshma,
20385,dabal,jalore,,sanchore,,hadecha,
39878,mangthala,rajsamand,,khamnor,,shishvi,
39880,shyamji ka gurha,rajsamand,,khamnor,,negdiya,
39873,peepli khera,udaipur,,kotra,,mewaron ka math,
2962,sarlai,chittor,,bhadesar,,kanthariya,
20401,kalabor,sirohi,117,sirohi,811705,mankroda,811705170
39826,neemoda,kota,,khairabad,,khera rudhda,
39879,shri maliyon ki madri,udaipur,,gogunda,,nandeshma,
9877,akodiya,jhalawar,129,khanpur,812906,akodiya,812906020
9876,singola,jhalawar,,khanpur,,bohra,
39884,jawa,chittor,,bhopalsagar,,patoliya,
9869,seendhni,baran,128,atru,812802,dara,812802100
1426,nalda,chittor,,chittaurgarh,,,
9871,subhashpura,baran,128,atru,812802,antana,812802010
39882,mewaron ka math,udaipur,,kotra,,mewaron ka math,
39843,mordi,chittor,,bhainsrorgarh,,mandesara,
39886,gadariyawas,udaipur,,mavli,,bariyar,
9890,gudala,kota,,khairabad,,kherli,
39887,munjela,rajsamand,,khamnor,,negdiya,
9889,amjhar,kota,127,khairabad,812702,pipalda,812702280
20397,jalera kalan,jalore,116,raniwara,811606,mera,811606260
39888,obra kalan,udaipur,130,gogunda,813004,rawliya khurd,813004230
39831,mawasa,kota,,khairabad,,khera rudhda,
20398,vada,jalore,116,raniwara,811606,akhrad,811606020
20399,daulatpura,jalore,116,raniwara,811606,akhrad,811606020
39856,udpuriya,chittor,,bhainsrorgarh,,rajpura,
9892,kanwarpura,kota,,khairabad,,kherli,
1427,suratpura,chittor,,chittaurgarh,,,
39883,kundal,sirohi,117,pindwara,811702,amli,811702030
39840,rooppura,chittor,,bhainsrorgarh,,eklingpura,
20403,verusa padar,sirohi,117,sirohi,811705,sartara,811705270
39892,kherighasa,udaipur,,mavli,,mahura,
9883,ummed pura,jhalawar,129,khanpur,812906,akodiya,812906020
39889,sonarda,chittor,,kapasan,,surpur,
1428,biloda,chittor,,chittaurgarh,,semaliya,
39890,pilana ki bhagal,udaipur,,bargaon,,lauseeng,
39894,kolar,rajsamand,,khamnor,,nedach,
39891,jaswant garh,udaipur,,gogunda,,nandeshma,
39897,dholi magri,rajsamand,,khamnor,,shishvi,
20379,gangasariya,barmer,,chohtan,,tarla,
39893,jawanpura,chittor,,kapasan,,roliya,
39896,bhat madra,udaipur,,gogunda,,tarpal,
20408,ker,sirohi,117,sirohi,811705,mankroda,811705170
39895,ummedpura,chittor,,kapasan,,roliya,
1430,arniya panth,chittor,,chittaurgarh,,jalampura,
39899,delwara,rajsamand,,khamnor,,negdiya,
9896,meenya kheri,kota,,khairabad,,kherli,
1432,theekariya,chittor,,chittaurgarh,,ghatiyawali,
9879,kanotiya,jhalawar,129,khanpur,812906,kanwarpura mandwalan,812906190
1429,bordi,chittor,,nimbahera,,bangera ghata,
20392,siddheshwar,jalore,116,sanchore,811607,dhamana,811607120
9872,beel khera,baran,128,chhabra,812804,dilod,812804070
20416,lotana,sirohi,117,sirohi,811705,mankroda,811705170
39901,basliya,udaipur,,mavli,,bariyar,
39898,khanji ka khera,chittor,,kapasan,,surpur,
20404,sildar,sirohi,117,sirohi,811705,haliwara,811705090
9884,odhpur,jhalawar,129,khanpur,812906,bhagwan pura,812906060
20395,phalna,jalore,116,sanchore,811607,dhanta,811607130
20393,kamalpura,jalore,116,sanchore,811607,dhanta,811607130
9881,bhoju kheri,baran,128,atru,812802,katawar,812802160
9888,bhatwara,kota,127,sangod,812704,basyaheri,812704050
39844,zalimpura khurd,kota,127,khairabad,812702,deoli kalan,812702060
20396,kiloopiya,jalore,116,sanchore,811607,dhanta,811607130
9891,laxmipura,kota,127,sangod,812704,basyaheri,812704050
39902,ladana,udaipur,,mavli,,basani kalan,
1431,deeppura,chittor,,nimbahera,,bangera ghata,
20409,siya kara,sirohi,117,sirohi,811705,sartara,811705270
20405,jeetpura,jalore,116,jaswantpura,811605,gajapura,811605080
39904,jhalon ka gurha,udaipur,,bargaon,,lauseeng,
9893,danta,kota,127,sangod,812704,basyaheri,812704050
39903,rughnathpura,chittor,,kapasan,,roliya,
1433,garhwara,chittor,,chittaurgarh,,,
9898,ghati jageer,kota,127,sangod,812704,moru kalan,812704320
20389,soonthri,jalore,,sanchore,,kesoori,
39906,jeepon ka reth,rajsamand,,khamnor,,negdiya,
39907,majera,rajsamand,,khamnor,,negdiya,
20413,padroo khera,sirohi,117,sirohi,811705,sartara,811705270
9873,shekhapur,baran,128,chhabra,812804,dilod,812804070
20402,raniwara kalan,jalore,116,raniwara,811606,mera,811606260
39908,thamla beri,udaipur,,kotra,,ukhaliyat,
20410,gajapura 2/3,jalore,116,jaswantpura,811605,gajapura,811605080
9878,teegri,baran,128,atru,812802,barlan,812802070
20400,hadetar,jalore,116,sanchore,811607,dhanta,811607130
20394,vishnu nagar,jalore,,sanchore,,kachhela,
2963,rughnath pura,chittor,,chittaurgarh,,sahnawa,
20386,bhanwariya,jalore,,sanchore,,khejariyali,
39912,holi,udaipur,,mavli,,bariyar,
9905,phanda,kota,,khairabad,,kherli,
39914,songariya,rajsamand,,khamnor,,negdiya,
2965,ibrahim ganj,chittor,,bhadesar,,sukhwara,
2964,chiksi,chittor,,chittaurgarh,,sahnawa,
20423,darbari khera,sirohi,117,sirohi,811705,mankroda,811705170
39917,vishanpura,udaipur,,mavli,,mavli,
39913,jelani,udaipur,,gogunda,,tarpal,
39875,arniya,chittor,,bhainsrorgarh,,barkhera,
39911,chana ki umar,udaipur,,kotra,,mewaron ka math,
39916,hamerpura,chittor,,bhopalsagar,,babrana,
39915,jaipura,chittor,,kapasan,,hathiyana,
39920,gurha,chittor,,bhopalsagar,,bhoopal nagar,
9897,sarkhandiya,jhalawar,129,khanpur,812906,akodiya,812906020
39919,raneshji,udaipur,,kotra,,ukhaliyat,
39921,chambua,udaipur,,kotra,,ukhaliyat,
20391,sankariya,jalore,,sanchore,,surachand,
9907,isarpura,kota,127,khairabad,812702,pipalda,812702280
20424,krishnganj,sirohi,117,sirohi,811705,sindrath,811705290
39923,obra khurd,udaipur,,gogunda,,rawaliya kalan,
39885,dotara,chittor,,bhainsrorgarh,,mandesara,
9894,soomar,jhalawar,129,khanpur,812906,kanwarpura mandwalan,812906190
20425,meerpur,sirohi,117,sirohi,811705,sindrath,811705290
39926,mori,udaipur,130,bargaon,813001,bhootala,813001060
9900,garda,kota,127,sangod,812704,basyaheri,812704050
9886,deelod hathi,baran,128,atru,812802,antana,812802010
39927,raya,rajsamand,,khamnor,,ghodach,
1435,mataji ki ordi,chittor,,chittaurgarh,,ghatiyawali,
2966,shivdan pura,chittor,,kapasan,,surpur,
39928,heerawaton ki bhagal,udaipur,130,bargaon,813001,bhootala,813001060
2967,peepli gujaran,chittor,,bhadesar,,kanthariya,
39922,janapur,sirohi,,pindwara,,,
1434,pangarh,chittor,,chittaurgarh,,,
39881,shogarh,chittor,,bhainsrorgarh,,eklingpura,
2968,sukhwara,chittor,,bhadesar,,sukhwara,
9887,lolaheri,baran,128,atru,812802,barlan,812802070
39932,nilod,chittor,,bhopalsagar,,patoliya,
39934,ganeshpura,udaipur,,mavli,,mangthala,
39930,kanrookara,chittor,,kapasan,,kanrookara,
39929,umand,chittor,,kapasan,,kanrookara,
2969,hasmat ganj,chittor,,bhadesar,,sukhwara,
39933,chorwari,chittor,,bhopalsagar,,pari,
20407,danta,jalore,,sanchore,,pur,
2970,hoda,chittor,,bhadesar,,kanthariya,
39939,jawanji ka khera,udaipur,,mavli,,mavli,
39935,salriya,udaipur,,kotra,,mewaron ka math,
39940,ghasa,udaipur,,mavli,,palana khurd,
39938,akola,chittor,,bhopalsagar,,bhoopal nagar,
20414,palri deoran,jalore,,sanchore,,gundav,
20415,sankar,jalore,,sanchore,,gundav,
39941,karmathon ka dhana,rajsamand,,khamnor,,negdiya,
20427,jaswant pura,jalore,116,jaswantpura,811605,gajapura,811605080
2971,jaitpura kalan,chittor,,bhadesar,,kanthariya,
39943,shri maliyon ki kariyan,udaipur,,bargaon,,lauseeng,
39945,neta ka gurha,rajsamand,,khamnor,,negdiya,
39900,chakbaori,chittor,,bhainsrorgarh,,barkhera,
20421,heerpura,jalore,116,raniwara,811606,jalera khurd,811606170
9903,rampura,jhalawar,129,khanpur,812906,sarkhandiya,812906330
20431,sanpur,sirohi,117,sirohi,811705,sanpur,811705260
1440,patniya,chittor,,chittaurgarh,,jalampura,
39944,murliya,chittor,,kapasan,,surpur,
20422,kura,jalore,,raniwara,,kura,
39947,gundli khera,chittor,,bhopalsagar,,bhoopal nagar,
9921,bhagwanpura,kota,,khairabad,,kherli,
39909,rooppura,chittor,,bhainsrorgarh,,rajpura,
39948,gundli,chittor,,bhopalsagar,,bhoopal nagar,
1438,modji ka khera,chittor,,chittaurgarh,,,
1437,chainpuriya,chittor,,chittaurgarh,,,
39952,seloo,rajsamand,,khamnor,,ghodach,
20433,unta khera,sirohi,117,sirohi,811705,sartara,811705270
20432,rampura,sirohi,117,sirohi,811705,haliwara,811705090
39954,doolawaton ka gurha,udaipur,130,bargaon,813001,bhootala,813001060
39959,garhwara,udaipur,,mavli,,noorda,
39960,rediya kheri,udaipur,,mavli,,noorda,
39958,gordhanpura,udaipur,,mavli,,mavli,
9895,amapura,baran,128,atru,812802,barlan,812802070
1439,mokhampura,chittor,,chittaurgarh,,,
9899,gordi,baran,128,atru,812802,katawar,812802160
1436,ghatatop,chittor,,nimbahera,,bangera ghata,
20418,lachhri,jalore,,sanchore,,palri solankiyan,
20429,ker,jalore,116,jaswantpura,811605,pooran,811605190
9906,cheekli,jhalawar,129,khanpur,812906,kanwarpura mandwalan,812906190
39946,kalumbari,sirohi,,pindwara,,,
20436,guwari khera,sirohi,117,sirohi,811705,krishanganj,811705140
39963,bilota,rajsamand,,khamnor,,negdiya,
39964,ushan,rajsamand,,khamnor,,ghodach,
39955,khera,pali,118,bali,811801,bheemana,811801090
39965,kharwadon ka gurha,udaipur,,mavli,,mangthala,
39905,rodi,chittor,,bhainsrorgarh,,barkhera,
1441,phalasiya,chittor,,chittaurgarh,,jalampura,
39918,neem ka khera,chittor,,bhainsrorgarh,,rajpura,
39910,keharpura,chittor,,bhainsrorgarh,,barkhera,
9901,nayagaon,baran,128,atru,812802,kharkhada ramlothan,812802190
9908,motla,jhalawar,129,khanpur,812906,kanwarpura mandwalan,812906190
2972,khera bansati,chittor,,chittaurgarh,,jalampura,
39956,varli,sirohi,117,pindwara,811702,gharat,811702100
39968,beeka khera,udaipur,,mavli,,basani kalan,
39970,khempur,udaipur,,mavli,,basani kalan,
39971,peeproli,udaipur,,mavli,,palana khurd,
9909,kotla,jhalawar,129,khanpur,812906,kanwarpura mandwalan,812906190
39967,jhadoli,udaipur,130,gogunda,813004,jhadoli,813004090
39924,latoor,chittor,,bhainsrorgarh,,rajpura,
20420,sanchore (m),jalore,,sanchore,,palri solankiyan,
2973,jawan pura,chittor,,bhadesar,,kanthariya,
9926,pipalda,kota,127,khairabad,812702,pipalda,812702280
39969,teja khera,chittor,,kapasan,,roliya,
20406,varanwa,jalore,,sanchore,,kesoori,
20434,uchmat,jalore,,jaswantpura,,raji ka bas,
39975,rainiya,rajsamand,,khamnor,,kaliwas,
9918,khamawada,jhalawar,129,khanpur,812906,sarkhandiya,812906330
39977,gamethon ka nohara,rajsamand,,khamnor,,kaliwas,
9931,chechat (ct),kota,,khairabad,,kherli,
39972,dulawaton ka gurha,udaipur,,gogunda,,nandeshma,
2974,delwas,chittor,,bhadesar,,kanthariya,
39978,raya,rajsamand,,khamnor,,ghodach,
9930,dhaipura,kota,127,khairabad,812702,pipalda,812702280
1442,manohar kheri,chittor,,nimbahera,,bangera ghata,
9902,kawai,baran,128,atru,812802,dara,812802100
39974,beran,udaipur,,kotra,,dang,
39980,chak jhalar,udaipur,,gogunda,,nandeshma,
39976,teja ka was,pali,118,bali,811801,bheemana,811801090
9919,mohanpura,jhalawar,129,khanpur,812906,sarkhandiya,812906330
20437,bara bhawji,jalore,116,jaswantpura,811605,gajapura,811605080
9913,badora,baran,128,atru,812802,katawar,812802160
9920,lalawata,jhalawar,129,khanpur,812906,sarkhandiya,812906330
9915,rughnathpura,jhalawar,129,khanpur,812906,kanwarpura mandwalan,812906190
39981,kamli ka gurha,rajsamand,,khamnor,,kaliwas,
39931,arniya,chittor,,bhainsrorgarh,,barkhera,
2975,dharol,chittor,,bhadesar,,sukhwara,
1443,hathi ka gurha,chittor,,chittaurgarh,,,
39936,narayanpura,chittor,,bhainsrorgarh,,rajpura,
9910,vyas kheri,baran,128,atru,812802,kharkhada ramlothan,812802190
2977,hajya kheri,chittor,,bhadesar,,kanthariya,
2978,jaitpura khurd,chittor,,bhadesar,,kanthariya,
9924,boreli,jhalawar,129,khanpur,812906,akodiya,812906020
39984,kundal ka gurha,rajsamand,,khamnor,,ghodach,
2976,ganpat khera,chittor,,bhadesar,,sukhwara,
39950,gujaron ki morvan,chittor,,bhainsrorgarh,,balkundi kalan,
39949,semliya,chittor,,bhainsrorgarh,,balkundi kalan,
39985,wani,udaipur,,gogunda,,rawaliya kalan,
39982,kasya kalan,chittor,,kapasan,,hathiyana,
39937,motipura,chittor,,bhainsrorgarh,,jawahar nagar,
39988,gehloton ka gurha,udaipur,,gogunda,,nandeshma,
20417,bhawatra jor@sardarpura,jalore,,sanchore,,soonthri,
39986,uchnar kalan,chittor,,kapasan,,uchnar khurd,
39991,noorda,udaipur,,mavli,,palana khurd,
39983,baniya wer,udaipur,,kotra,,mewaron ka math,
1444,pema ka khera,chittor,,chittaurgarh,,,
39962,tolon ka luhariya,chittor,,bhainsrorgarh,,balkundi kalan,
39989,bharel,udaipur,,kotra,,ukhaliyat,
39995,wangroda,udaipur,,mavli,,basliya,
9904,koloo khera,baran,128,chhabra,812804,dilod,812804070
39961,laxmipura,chittor,,bhainsrorgarh,,balkundi kalan,
9911,sodalheri,baran,128,atru,812802,dara,812802100
39942,kanti,chittor,,bhainsrorgarh,,mandesara,
39993,ukhaliyat,udaipur,,kotra,,ukhaliyat,
39925,motipura khurd,kota,127,khairabad,812702,alod,812702010
9912,bhakrawada,baran,128,atru,812802,barlan,812802070
39996,dhani,udaipur,,mavli,,mavli,
39992,bosi,udaipur,,kotra,,mewaron ka math,
9916,mothpur,baran,128,atru,812802,kharkhada ramlothan,812802190
39987,kantal,sirohi,,pindwara,,,
9929,panwar,jhalawar,129,khanpur,812906,akodiya,812906020
9923,dobra,jhalawar,129,khanpur,812906,kanwarpura mandwalan,812906190
9934,golbao,kota,127,sangod,812704,moru kalan,812704320
20439,dhuliya,jalore,116,jaswantpura,811605,pooran,811605190
9932,nalodi,jhalawar,129,khanpur,812906,akodiya,812906020
39999,leelera,rajsamand,,khamnor,,kaliwas,
9917,charan kheri,baran,128,atru,812802,kharkhada ramlothan,812802190
39966,baghpura,chittor,,bhainsrorgarh,,balkundi kalan,
40000,bhimal,udaipur,,mavli,,noorda,
40002,gadoli,udaipur,,mavli,,mavli,
39998,peepal kheri,chittor,,kapasan,,kanrookara,
40003,mataji ka khera,udaipur,130,bargaon,813001,bhootala,813001060
40004,moriyon ki kariyan,udaipur,130,bargaon,813001,bhootala,813001060
40001,hingwaniya,chittor,,bhopalsagar,,bhoopal nagar,
40006,damawari,rajsamand,,khamnor,,kaliwas,
20447,kua khera,sirohi,117,sirohi,811705,mankroda,811705170
39997,seera ki khand,udaipur,,kotra,,mewaron ka math,
1445,laxmipura,chittor,,nimbahera,,sarsi,
1446,ajota,chittor,,nimbahera,,sarsi,
39957,kethoola,chittor,,bhainsrorgarh,,mandesara,
20426,amarpura,jalore,,sanchore,,janvi,
9928,ranya kheri,jhalawar,129,khanpur,812906,sarkhandiya,812906330
40007,jeewa khera,chittor,,kapasan,,kanrookara,
1447,mardpura,chittor,,nimbahera,,sarsi,
20430,bawarla,jalore,,sanchore,,kachhela,
2979,sawa,chittor,,chittaurgarh,,chiksi,
9922,nanawata,baran,128,atru,812802,kharkhada ramlothan,812802190
20448,amli,sirohi,117,sirohi,811705,sartara,811705270
20411,suhagi,barmer,,chohtan,,hathla,
20412,rangwali,barmer,,chohtan,,hathla,
20446,bag,sirohi,117,sirohi,811705,sanpur,811705260
20440,gang,jalore,116,raniwara,811606,jalera khurd,811606170
40009,kasya khurd,chittor,,kapasan,,uchnar khurd,
9940,kamalpura,kota,127,khairabad,812702,pipalda,812702280
2980,bansati,chittor,,chittaurgarh,,chiksi,
39973,dareeba,chittor,,bhainsrorgarh,,balkundi kalan,
9946,jagpura khurd,kota,127,khairabad,812702,deoli kalan,812702060
40015,wangrodi,udaipur,,mavli,,basliya,
9933,jathedi,jhalawar,129,khanpur,812906,sarkhandiya,812906330
9939,kookara kalan,kota,127,khairabad,812702,pipalda,812702280
40010,dang,udaipur,,kotra,,mewaron ka math,
9914,kheri,baran,128,chhabra,812804,moondla,812804200
40016,choondawat kheri,udaipur,,mavli,,changeri,
1449,mayra,chittor,,chittaurgarh,,gilund,
9925,mehla,baran,128,atru,812802,katawar,812802160
20419,borla,barmer,,chohtan,,sata,
40017,khakhri,udaipur,,gogunda,,obra kalan,
40013,heral kalan,udaipur,,kotra,,mewaron ka math,
9927,barodiya,baran,128,atru,812802,katawar,812802160
40018,dudaliya,udaipur,,mavli,,changeri,
20445,wadwaj,jalore,116,jaswantpura,811605,gajapura,811605080
40020,shikarwari,rajsamand,,khamnor,,kaliwas,
39953,khani,chittor,,bhainsrorgarh,,khati khera,
9935,jeera pur,jhalawar,129,khanpur,812906,akodiya,812906020
39951,reenchhi,kota,127,khairabad,812702,alod,812702010
40022,rahmi,udaipur,,mavli,,mavli,
9944,kookara khurd,kota,127,khairabad,812702,pipalda,812702280
40025,kaliwas,rajsamand,,khamnor,,kaliwas,
20444,malwara,jalore,116,raniwara,811606,akhrad,811606020
40021,junjarpura,udaipur,130,gogunda,813004,jhadoli,813004090
1448,dhareshwar,chittor,,nimbahera,,nimboda,
1450,kanera,chittor,,nimbahera,,bangera ghata,
39990,gurha khera,chittor,,bhainsrorgarh,,balkundi kalan,
40031,barwa,rajsamand,,khamnor,,kaliwas,
9950,bholoo,kota,127,khairabad,812702,pipalda,812702280
2981,jogni,chittor,,chittaurgarh,,chiksi,
9952,dharoopura,kota,,khairabad,,kherli,
40029,peepalwas,chittor,,bhadesar,,peepalwas,
39979,peepalda,chittor,,bhainsrorgarh,,barkhera,
1451,shambhoopura,chittor,,chittaurgarh,,arniya panth,
40019,ajari,sirohi,,pindwara,,,
40033,nathi ka khera,chittor,,kapasan,,uchnar khurd,
40032,jar ka khadra,udaipur,,kotra,,mewaron ka math,
40027,vagdari,sirohi,117,pindwara,811702,gharat,811702100
40035,iswal,udaipur,130,bargaon,813001,iswal,813001110
9937,dahi khera,jhalawar,129,khanpur,812906,sarkhandiya,812906330
39994,jagliya rundi,chittor,,bhainsrorgarh,,balkundi kalan,
2982,kannoj,chittor,,bhadesar,,sukhwara,
20441,nagolri,jalore,,sanchore,,pur,
9953,chandrapura,kota,,khairabad,,salera khurd,
40039,mathatha,rajsamand,,khamnor,,kaliwas,
20428,pandarwali,jalore,,sanchore,,khejariyali,
1452,barsingh ka gurha,chittor,,chittaurgarh,,,
40038,ajaypura,udaipur,130,gogunda,813004,jhadoli,813004090
40037,bheemkhand,chittor,,kapasan,,kanrookara,
20435,vishanpur,jalore,,sanchore,,kesoori,
9948,chak dhoolet,kota,127,sangod,812704,danta,812704070
40034,khila,udaipur,,kotra,,dang,
2983,jetpura,chittor,,bhadesar,,sukhwara,
1453,gharana,chittor,,chittaurgarh,,udpura,
20460,churlikhera,sirohi,117,sirohi,811705,mankroda,811705170
9938,gurha,jhalawar,129,khanpur,812906,bhagwan pura,812906060
40012,kewaron ka luhariya,chittor,,bhainsrorgarh,,tolon ka luhariya,
40045,mankyawas,udaipur,,mavli,,mangthala,
40011,hamerganj,chittor,,bhainsrorgarh,,tolon ka luhariya,
1454,bamniya,chittor,,chittaurgarh,,arniya panth,
40046,bhagwanpura,udaipur,,mavli,,basani kalan,
40041,malwa ka chora,udaipur,,kotra,,mewaron ka math,
20455,amlari,sirohi,117,sirohi,811705,mermandwara,811705200
40014,hadon ki morvan,chittor,,bhainsrorgarh,,tolon ka luhariya,
40036,kojra,sirohi,,pindwara,,nandiya,
40048,chokri,chittor,,bhopalsagar,,akola,
40040,gadiya,sirohi,117,pindwara,811702,gharat,811702100
40043,dhanga,sirohi,117,pindwara,811702,gharat,811702100
9951,danwas,jhalawar,129,khanpur,812906,akodiya,812906020
